field1,field2,_GC_TYPE,_X,_Y
종각,서울특별시 종로구 종로 64 (종로2가),정,126.98454412288156,37.569961253965836
강북삼성병원1층,서울특별시 종로구 새문안로 29 (평동),정,126.96679263780544,37.56832037864412
정동,서울특별시 종로구 새문안로 42 (신문로2가),정,126.9700683433359,37.568577590359745
성대입구,서울특별시 종로구 창경궁로 235 (명륜3가),정,126.99837727848882,37.582986705524775
서울대치과병원,서울특별시 종로구 대학로 101 서울대학교 치과병원 신관1층,정,126.99835383315136,37.578547479920125
이마빌딩,서울특별시 종로구 종로1길 42 (수송동),정,126.97898333438498,37.5739027654635
종로플레이스,서울특별시 종로구 창경궁로 120 (인의동),정,126.99824905128834,37.57298122223238
동대문두타,서울특별시 중구 장충단로 275 (을지로6가),정,127.00877537685591,37.568885605180846
서대문역,서울특별시 종로구 통일로 134 (평동),정,126.96625587906259,37.56679918475807
광화문교보문고,서울특별시 종로구 종로 1 (종로1가),정,126.9779285203311,37.570957013610546
을지로4가역,서울특별시 중구 을지로 170 (을지로4가),정,126.99732750702054,37.566139232468146
대학로,"서울특별시 종로구 대학로 57, 홍익대학교 대학로캠퍼스 內 (연건동)",정,127.00144699521823,37.576558694800106
대우재단빌딩,서울특별시 중구 퇴계로 18 (남대문로5가),정,126.97515660506762,37.55656102543695
동숭길입구,서울특별시 종로구 대학로 146 (혜화동),정,127.00203053072089,37.58425053680506
신세계본점5F,서울특별시 중구 소공로 63 (충무로1가),정,126.98097812158562,37.56091683629758
동국대,서울특별시 중구 서애로 1길 11,정,126.99859829063936,37.56134270512572
신당역사거리,서울특별시 중구 다산로 258 (흥인동),정,127.01660953220254,37.566202181398445
국립중앙의료원,서울특별시 중구 을지로 251 (을지로6가),정,127.00625182283926,37.56655545961223
대한상공회의소R,서울특별시 중구 세종대로 39 (남대문로4가) 1층,정,126.97377556514134,37.56071369718976
동대문공원,서울특별시 중구 장충단로 229 (광희동1가),정,127.007210407322,37.565210597570996
숭례문북창,서울특별시 중구 세종대로12길 12 (남대문로4가),정,126.97692182597642,37.5616272234357
동대입구역,서울특별시 중구 장충단로 166 (장충동1가),정,127.0061548608878,37.55965207783655
을지로2가,서울특별시 중구 삼일대로 358 (을지로2가),정,126.98810367755596,37.56648852979605
을지로경기빌딩,서울특별시 중구 남대문로10길 9 (삼각동) 경기빌딩,정,126.98323035308522,37.56720279760698
중구저동,서울특별시 중구 수표로 34 (저동2가),정,126.99035793360514,37.56437921494214
회현역,서울특별시 중구 퇴계로 72 (회현동) 리더스뷰남산,정,126.98060389377302,37.55912511366008
을지로내외빌딩R,서울특별시 중구 을지로 51 (을지로2가),정,126.98368182592536,37.566492708881626
연세세브란스,서울특별시 중구 통일로 10 (남대문로5가),정,126.97363456151184,37.5570977626486
서울중앙우체국,서울특별시 중구 소공로 70 (충무로 1가) 서울 중앙 우체국,정,126.98216850406915,37.5615980741849
한국프레스센터,서울특별시 중구 세종대로 124 (태평로1가),정,126.97787349078725,37.56741988701278
을지로국제빌딩,서울특별시 중구 남대문로 109 (다동),정,126.98224670868831,37.56698576993729
약수역,서울특별시 중구 다산로 129 (신당동),정,127.01073914606437,37.55545014514365
신당역,"서울특별시 중구 퇴계로 385, 1층 (흥인동)",정,127.01435342626036,37.56540514384712
문화일보,서울특별시 중구 새문안로 22 (충정로1가) 문화일보,정,126.96864549633719,37.56712994218437
신세계본점6F,서울특별시 중구 퇴계로 77 (충무로1가),정,126.98077602957359,37.56035981611364
서소문로,서울특별시 중구 서소문로 120 (서소문동) 대한빌딩,정,126.97467824151427,37.56286833196005
순화동더샵,"서울특별시 중구 칠패로 27, 1층 (순화동)",정,126.9720357260746,37.56026697345149
대한극장,"서울특별시 중구 퇴계로 212 (필동2가) 1,2층",정,126.99534324741575,37.56107555756969
무교동,서울특별시 중구 무교로 21 (무교동) 코오롱빌딩 1층,정,126.97874237536391,37.56785457032431
남산단암,"서울특별시 중구 소월로 10, 단암빌딩 (남대문로5가)",정,126.97541105003657,37.55854151658156
명동입구,서울특별시 중구 남대문로 68-1 (명동2가),정,126.98227204189115,37.56322726333874
명동메트로,서울특별시 중구 명동9가길 14 (을지로1가) 메트로호텔,정,126.9837308185628,37.56513639572891
숭례문,"서울특별시 중구 세종대로 17, 와이즈타워 1층 (남대문로5가)",정,126.97326657802381,37.55862841302786
퍼시픽타워,"서울특별시 중구 세종대로9길 41, 퍼시픽타워 1층 (서소문동)",정,126.97299656322004,37.56135829131748
소공로,"서울특별시 중구 남대문로7길 19, 삼영빌딩 1층 일부 (소공동)",정,126.98077430649715,37.56377321180601
명동길,서울특별시 중구 명동10길 41,정,126.98587575691774,37.562062020782854
명동중앙로,서울특별시 중구 명동길 60 (명동 2가),정,126.98575415062514,37.56377517834378
명동역,"서울특별시 중구 퇴계로 101, 건물 전체 (충무로 1가)",정,126.98310711162023,37.56086668746091
포포인츠명동,서울특별시 중구 삼일대로10길 36 (저동2가),정,126.9894207127867,37.565574858870455
황학캐슬,서울특별시 중구 청계천로 400 (황학동) 롯데캐슬베네치아,정,127.02146315305261,37.570809816373085
무교로,서울특별시 중구 무교로 15 (무교동),정,126.9789218794196,37.567282106277304
을지로한국빌딩,"서울특별시 중구 을지로 50, 1층 (을지로 2가)",유,126.99008749132646,37.56319709974772
이마트타워,서울특별시 중구 세종대로7길 37 (순화동) 1층,정,126.9724895132317,37.560751222761795
태평로,"서울특별시 중구 세종대로 72, 대영빌딩 1층 (태평로2가)",정,126.97680036270374,37.56249738684458
세종대로,서울특별시 중구 세종대로 135-5 (태평로1가),정,126.97643328131132,37.56859607525162
별다방,서울특별시 중구 퇴계로 100 (회현동2가),정,126.9829265466752,37.56020701148658
을지로삼화타워,서울특별시 중구 을지로5길 16 (을지로2가) 1층,정,126.9849058611158,37.56694872930514
길동역,서울특별시 강동구 양재대로 1487 (길동),정,127.1400634551373,37.538712859384894
청계크리스탈스퀘어,서울특별시 중구 청계천로 106 (수표동),정,126.98929186187354,37.567630274507714
강동구청DT,서울특별시 강동구 성내로 32 (성내동),정,127.12380801261826,37.5291934445981
환구단,서울특별시 중구 소공로 112 (소공동),정,126.97922167096328,37.56462265298501
명일역,서울특별시 강동구 양재대로 1647 (명일동),정,127.143784305515,37.55256354908631
충무로,서울특별시 중구 충무로 3 (필동1가),정,126.99287776949532,37.5614904295683
강동역,"서울특별시 강동구 천호대로 1089 (천호동, 강동 헤르셔)",정,127.1331787179662,37.53610478181962
천호이마트,서울특별시 강동구 천호대로 1015-14 (천호동) 이마트별관,정,127.12522411096833,37.538984875122495
숭례문SG타워,서울특별시 중구 세종대로 14 (남대문로5가),정,126.97441510450577,37.55783854256206
동대문디자인플라자,서울특별시 중구 을지로 281 (을지로7가) 디자인장터,정,126.9993829978153,37.56822060489075
강동암사DT,서울특별시 강동구 고덕로 43 (암사동),정,127.13001178280386,37.555098165588845
구로디지털타워,서울특별시 구로구 디지털로32길 30 (구로동),정,126.8965201515177,37.483390399978546
명일이마트,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,정,127.15600294379179,37.554006793116905
명동남산,서울특별시 중구 퇴계로 132 (남산동3가),정,126.98647013769255,37.56075156909881
천호역,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",정,127.12431900383481,37.53788234511502
신도림,서울특별시 구로구 경인로 610 (신도림동),정,126.8839550030602,37.505476322360714
강일역,"서울특별시 강동구 고덕로 429 (강일동), 1층",정,127.17349660070379,37.557488821129716
굽은다리역,"서울특별시 강동구 양재대로 1568 (명일동, 원일타워)",정,127.14322353373208,37.54541952183338
둔촌동,서울특별시 강동구 양재대로 1303 (성내동) 평원빌딩,정,127.13394972647612,37.52277159184557
시청,"서울특별시 중구 을지로 19, 삼성화재삼성빌딩 1층 (을지로1가)",유,127.00082131622818,37.568697640612626
상일동역,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",정,127.16960142907988,37.55787818648179
구로오류DT,서울특별시 구로구 서해안로 2233 (오류동),정,126.8345079098019,37.488119371118955
구로에이스,"서울특별시 구로구 디지털로 285, 에이스트윈타워1차 103호 (구로동)",정,126.89450589398521,37.484486959294486
상일동,"서울특별시 강동구 상일로10길 36, 1~2층 (상일동)",정,127.17410451776631,37.55079974546309
구로디지털로,"서울특별시 구로구 디지털로33길 11, 에이스테크노8차 1층 (구로동)",정,126.89551293457626,37.48570534100003
구로호텔,"서울특별시 구로구 디지털로32길 72, 구로호텔 1층 (구로동)",정,126.89885748059658,37.48318508883135
구로NC,서울특별시 구로구 구로중앙로 152 (구로동) 구로NC,정,126.8827726850259,37.501159882642256
올림픽공원북2문,서울특별시 강동구 강동대로 199 (성내동),정,127.12869648547243,37.52422350592037
천호사거리,서울특별시 강동구 올림픽로 651 (천호동),정,127.12331136232049,37.539752152265066
레스케이프호텔R,서울특별시 중구 퇴계로 67 (회현동1가),정,126.97957377528843,37.56007149948164
경희대,서울특별시 동대문구 경희대로 16-1 (회기동),정,127.05276791973047,37.59292542929812
구로하이엔드,"서울특별시 구로구 디지털로26길 5, 에이스하이엔드타워1차 103호 (구로동)",정,126.89347948491442,37.481610875533484
답십리역,서울특별시 동대문구 천호대로 263 (답십리동),정,127.05112074837888,37.56850438578749
오류동역,서울특별시 구로구 경인로 216 (오류동),정,126.84486149206045,37.49620738868954
신설동역,서울특별시 동대문구 왕산로 19 (신설동),정,127.02552570695293,37.57671201271303
고척아이파크,"서울특별시 구로구 경인로43길 49 (고척동, 고척아이파크), 1층 D-101호",정,126.8579670569794,37.49940523234269
장한평역,서울특별시 동대문구 장한로 10 (장안동),정,127.06550136075498,37.56236140788054
현대디큐브B2,서울특별시 구로구 경인로 662 (신도림동),정,126.88821364888041,37.50812409475955
천호로데오,서울특별시 강동구 천호대로 1037 (천호동),정,127.12733294796706,37.537837813601676
한양대,"서울특별시 성동구 왕십리로 225 (행당동) 1,2층",정,127.04211869255437,37.55716598914621
경희대삼거리,서울특별시 동대문구 회기로 141 (회기동),정,127.0520305974596,37.59156791097664
서울숲역,서울특별시 성동구 왕십리로 50 (성수동1가) 1층,정,127.0449107644159,37.541888056439106
황학사거리,"서울특별시 성동구 왕십리로 410 (하왕십리동, 센트라스)",정,127.02527810821483,37.56540631335451
구로구청,"서울특별시 구로구 가마산로 232 (구로동, 스페스큐브), B101호",정,126.88676214260927,37.49378866016734
청량리역사,서울특별시 동대문구 왕산로 214 (전농동),정,127.04922920486692,37.58023182901376
왕십리역,서울특별시 성동구 왕십리로 326 (도선동),정,127.03389466668978,37.56275282345304
현대디큐브2F,서울특별시 구로구 경인로 662 (신도림동),정,126.88821364888041,37.50812409475955
회기역사거리,서울특별시 동대문구 이문로 37 (회기동),정,127.05611693076945,37.59080007986644
금호역,서울특별시 성동구 동호로 99 (금호동4가),정,127.01535478106905,37.5480402515202
한강진역R,서울특별시 용산구 이태원로 252 (한남동),정,127.00112117295721,37.53710887321124
천호대로길동,서울특별시 강동구 천호대로 1131 거산 유팰리스,정,127.13723721716771,37.53479593004088
왕십리역9번출구,서울특별시 성동구 고산자로 234 (행당동),정,127.0352645345791,37.5605246795199
성수낙낙,서울특별시 성동구 광나루로8길 31 (성수동2가) 성수낙낙 1층 101~107호,정,127.06632528644587,37.5471874792057
경동1960,서울특별시 동대문구 고산자로36길 3 (제기동),정,127.03906833075264,37.57925068292317
신금호역,서울특별시 성동구 금호로 158-1 (금호동1가) 1~5층 전체,정,127.02022060850595,37.55498249531978
외대정문,서울특별시 동대문구 이문로 93 (이문동),정,127.05922924544774,37.59537795980362
이태원역,서울특별시 용산구 이태원로 188 (이태원동),정,126.99480143679709,37.534308545444894
성수,서울특별시 성동구 아차산로 104 (성수동2가),정,127.05545758570656,37.54444120424386
성수역,서울특별시 성동구 성수이로 94 (성수동2가),정,127.05695550431501,37.54322910609455
숙대,서울특별시 용산구 청파로47길 57 (청파동3가),정,126.96720411196695,37.544631207770834
구로고척,서울특별시 구로구 경인로 387 (고척동),정,126.86314039747896,37.497083410721224
신용산역,"서울특별시 용산구 한강대로 95 (한강로2가, 래미안용산)",정,126.96728663680257,37.52945193014557
한남동R,서울특별시 용산구 독서당로 94 (한남동),정,127.01094128957146,37.53480463128898
엔터식스,서울특별시 성동구 왕십리광장로 17 (행당동),정,127.03839453898165,37.561441913775404
이촌,서울특별시 용산구 이촌로 276 (이촌동),정,126.9772842647162,37.518643410223895
뚝섬역,서울특별시 성동구 아차산로 42 (성수동1가),정,127.04909436884421,37.54642619189804
순천향입구,서울특별시 용산구 대사관로 67 (한남동),정,127.00564266489239,37.5334206250686
효창공원앞역,"서울특별시 용산구 백범로 313 (효창동, 용산 롯데캐슬 센터포레)",정,126.96389329774568,37.54016084984443
포포인츠서울역,서울특별시 용산구 한강대로 366 (동자동),정,126.97262829210005,37.55063511010707
용산파크타워,"서울특별시 용산구 서빙고로 67 (용산동5가, 파크타워)",정,126.97146095304393,37.52403462842735
외대,서울특별시 동대문구 휘경로 12-1 (이문동),정,127.06139650331556,37.59572223527394
용산아이파크몰,서울특별시 용산구 한강대로23길 55,정,126.96474135084641,37.52977211893694
용산역써밋R,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋)",정,126.96537981448124,37.527437805034346
옥수,서울특별시 성동구 독서당로 202 (옥수동),정,127.01335211568744,37.542997066552005
용산해링턴스퀘어,서울특별시 용산구 서빙고로 17 (한강로3가),정,126.9678827898196,37.52527144147298
숙대입구역,서울특별시 용산구 한강대로 291 (갈월동),정,126.97194716649476,37.544239695518485
용산리첸시아,"서울특별시 용산구 백범로 341 (원효로1가, 리첸시아 용산)",정,126.96797332114973,37.537939446382644
서울타워,서울특별시 용산구 남산공원길 105 (용산동2가) YTN서울타워 1층,정,126.98786197586591,37.55111318303026
상왕십리역,서울특별시 성동구 왕십리로 382 (하왕십리동),정,127.02802020409354,37.565110849050065
중랑역,서울특별시 중랑구 망우로30길 3 (상봉동),정,127.07475180970728,37.593081493891034
동빙고,서울특별시 용산구 장문로 12 (동빙고동),정,126.9918042426024,37.52897680373584
리버사이드대성리DT,경기도 가평군 청평면 경춘로 258,정,127.38518203584073,37.698085302322774
동부이촌동,서울특별시 용산구 이촌로 198 (이촌동),정,126.96905676269681,37.52106560366777
남영동,서울특별시 용산구 한강대로 275 (갈월동),정,126.97225846829285,37.54287464053016
중화역,서울특별시 중랑구 봉화산로 35,정,127.07832395407263,37.60180941909869
경리단길,서울특별시 용산구 회나무로 3 (이태원동),정,126.98740593101856,37.53858603846102
상봉,"서울특별시 중랑구 상봉로 131 (상봉동, 상봉 듀오트리스 주상복합)",정,127.09217819993482,37.59740636029228
상봉역,서울특별시 중랑구 망우로 307 (상봉동),정,127.08647029156865,37.596934925071785
서울역서부,서울특별시 용산구 만리재로 202 (서계동),정,126.96846169246798,37.5549410969582
중랑구청,서울특별시 중랑구 신내로 72,정,127.09566816099353,37.605405189069444
용산전자랜드,서울특별시 용산구 청파로 74 (한강로3가),정,126.95955864987543,37.53278787238304
소노캄고양,경기도 고양시 일산동구 태극로 18 (장항동),정,126.75019971366304,37.662563535636174
숙명여대정문,서울특별시 용산구 청파로47길 100 (청파동2가) 프라임관B1F(로비층),정,126.96576818998054,37.54597494161072
묵동,"서울특별시 중랑구 동일로 952 (묵동, 로프트원 태릉입구역) 1층",정,127.07688041889192,37.615332520550716
백석역DT,"경기도 고양시 일산동구 중앙로 1054, 1층 (백석동)",정,126.78740272845754,37.643982602788036
서울역동자동,서울특별시 용산구 한강대로 372 (동자동),정,126.97355116292383,37.550669874311446
남이섬,경기도 가평군 가평읍 북한강변로 1054 북한강변로 1054,정,127.52533869208091,37.806573645460006
풍산이마트,경기도 고양시 일산동구 무궁화로 237 (중산동),정,126.78714096453638,37.67385361860625
사가정역,서울특별시 중랑구 면목로 310,정,127.08797542884378,37.57963792941658
가평설악IC DT,경기도 가평군 설악면 신선봉로 14,정,127.48628283321759,37.67907260245547
일산풍동DT,경기도 고양시 일산동구 백마로 475 (풍동),정,126.800747675955,37.662218768731414
일산애니골DT,경기도 고양시 일산동구 무궁화로 294 (풍동),정,126.79285312458501,37.67440897057001
서울역사,서울특별시 용산구 한강대로 405 (동자동) 신-101호,정,126.97173145190473,37.55483589249686
일산백마,경기도 고양시 일산동구 일산로 237 (마두동),정,126.78808271591838,37.657116321031026
과천이마트,경기도 과천시 별양상가3로 11 이마트 1층(별양동),정,126.99186053947254,37.426294925346994
백석중앙로,경기도 고양시 일산동구 강송로 33 (백석동),정,126.79130553777784,37.64150943674619
과천DT,경기도 과천시 중앙로 277 (중앙동),정,126.99384094153534,37.439351620065864
라페스타광장,경기도 고양시 일산동구 중앙로1275번길 38-9 (장항동),정,126.77017042010246,37.65969640323143
양원역,서울특별시 중랑구 양원역로10길 3 (망우동),정,127.10635944937488,37.60665274137109
동국대일산병원,경기도 고양시 일산동구 동국로 27 (식사동),정,126.80701366984616,37.6762884606458
백석,경기도 고양시 일산동구 중앙로 1059 (백석동),정,126.78616266918773,37.64392373015298
철산역,경기도 광명시 철산로 15 (철산동),정,126.8677089182857,37.476450713555735
일산동구청,경기도 고양시 일산동구 정발산로 38 (장항동),정,126.77313135015449,37.65671508066027
웨스턴돔B,경기도 고양시 일산동구 정발산로 24 (장항동),정,126.77265617799343,37.65482477870878
광명철산,경기도 광명시 오리로 865 (철산동),정,126.86583381225095,37.47524005814058
광명하안,경기도 광명시 범안로 1060 (하안동),정,126.88068209534066,37.46263671805113
광명하안대로,경기도 광명시 범안로 1036 (하안동),정,126.87834739335806,37.46144908740051
고양대로DT,경기도 고양시 일산동구 고양대로 910 (풍동),정,126.79612086756084,37.67768769986547
경기광주쌍령DT,경기도 광주시 경충대로 1445 (쌍령동),정,127.27326006876928,37.39876087348091
과천,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)",정,126.99100209319377,37.428303987758916
광명소하,경기도 광명시 금하로 464 (소하동),정,126.88403987570112,37.44845514780034
일산식사,경기도 고양시 일산동구 위시티2로11번길 31 (식사동),정,126.81216108276166,37.677938271337595
구리돌다리,"경기도 구리시 검배로 5, 우진빌딩 (수택동)",정,127.14193983713918,37.600620677293534
마두역,경기도 고양시 일산동구 중앙로 1191 (장항동),정,126.77670067667971,37.652929826323835
광명역,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)",정,126.88144816908111,37.415739253462625
구리갈매역,"경기도 구리시 경춘북로 252 (갈매동, 갈매역아이파크)",정,127.11761451987606,37.63522446242618
구리수택,"경기도 구리시 체육관로 44 (수택동)1-2층 , 옥외공간",정,127.13814974868428,37.58847427570735
경기광주,경기도 광주시 광주대로 35 (경안동),정,127.26020784016507,37.40973735939013
광명롯데몰,경기도 광명시 일직로 17 (일직동) 롯데아울렛 1층,정,126.88444413381546,37.42420969617428
광명사거리역,경기도 광명시 광명로 907 (광명동),정,126.85432904706971,37.47991887699883
광명AK,"경기도 광명시 양지로 17 (일직동), 1층 일부",정,126.8828897325899,37.41867983057424
산본역서부사거리,경기도 군포시 번영로 485 (산본동) 롯데피트인 산본 1층 일부,정,126.93066845717169,37.357804765929615
광명소하DT,경기도 광명시 오리로 363 (소하동),정,126.87921007011609,37.434890523477684
경기광주신현DT,경기도 광주시 오포읍 태재로 37,정,127.15319572085068,37.35986625096058
금정AK,"경기도 군포시 엘에스로 143 (금정동, 힐스테이트 금정역), AK플라자 4층 일부",정,126.94420480893989,37.372794127799764
다산진건,경기도 남양주시 다산중앙로123번길 22-26 (다산동) 123호~128호,정,127.15242426140455,37.62487116356488
산본,경기도 군포시 산본로343번길 9 (산본동) 1층,정,126.93175732035472,37.360623197538544
일산하늘마을,경기도 고양시 일산동구 중산로 61 (중산동),정,126.78216010341652,37.67755487952984
구리인창DT,경기도 구리시 건원대로 53 (인창동),정,127.13928387710803,37.60565652344544
경기광주초월역DT,경기도 광주시 초월읍 경충대로 1084,정,127.2982509887442,37.374425559771
구리장자호수,경기도 구리시 장자대로 84 (수택동),정,127.1398063181388,37.58729406904581
구리토평DT,경기도 구리시 벌말로 88 (토평동),정,127.14730946551155,37.58457121737104
평내호평역,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)",정,127.24290036135879,37.654073952723394
경기광주송정DT,경기도 광주시 경안천로 118 (송정동),정,127.27257621893374,37.41628236664931
별내,경기도 남양주시 별내중앙로 64 1-2층,정,127.12338819348062,37.64798527699822
리버사이드팔당DT,경기도 남양주시 와부읍 경강로 772,정,127.22839100117477,37.567111013331434
다산DT,경기도 남양주시 다산중앙로 19번길5 (다산동),정,127.15486743707184,37.61473911493735
산본역,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)",정,126.93229117626018,37.358320941645175
철산로데오,경기도 광명시 디지털로 17 (철산1동) 가림빌딩,정,126.8693641197541,37.474012377735534
남양주연평DT,경기도 남양주시 진접읍 해밀예당1로 27,정,127.18553580598943,37.71155644199718
산본사거리,경기도 군포시 고산로701,정,126.93579988259275,37.372462285627705
도농역,경기도 남양주시 미금로 239 (다산동),정,127.1646211085339,37.61105369504997
다산지금,경기도 남양주시 다산지금로 139 (다산동),정,127.17432871930566,37.60056126646187
판교아비뉴프랑R,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",정,127.11356210043837,37.39732103088378
별내별가람역,경기도 남양주시 덕송2로 62 (별내동),정,127.11722565624233,37.66793367021981
판교알파돔타워,경기도 성남시 분당구 판교역로 152 (백현동),정,127.11030726165264,37.39424566673289
곤지암IC DT,경기도 광주시 곤지암읍 경충대로 765 경충대로 765,정,127.32524341253783,37.35565118589675
별내불암로,경기도 남양주시 별내5로5번길 15 (별내동),정,127.11244287657875,37.65041296032421
분당율동공원,경기도 성남시 분당구 새마을로175번길 4 (율동),정,127.15005429048898,37.38391397741045
남양주화도DT,경기도 남양주시 화도읍 수레로 1137 1~2층,정,127.30321208541588,37.63905463155281
남양주진접DT,경기도 남양주시 진접읍 금강로 1477,정,127.19025431852783,37.722861696768724
남양주묵현DT,경기도 남양주시 화도읍 비룡로 122,정,127.30272538297905,37.66322421030882
더북한강R,경기도 남양주시 화도읍 북한강로 1098,정,127.34200865658627,37.61246194887397
산본동,"경기도 군포시 산본로 398, 태주빌딩 2층",정,126.92943586077953,37.365496577208184
수내로,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,정,127.11659657819793,37.380403925752375
남양주삼패,경기도 남양주시 경강로 384 (삼패동)1-2층 옥탑,정,127.19957570350857,37.59184008226129
서현,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,정,127.12594069152998,37.38589080097513
서판교,경기도 성남시 분당구 운중로 132 (운중동),정,127.07773231600248,37.391298997255966
뉴코아야탑,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",정,127.12749946809802,37.41031493114674
다산이마트,"경기도 남양주시 도농로 24 (다산동, 부영애시앙)",정,127.15775387713393,37.60820465478353
분당이매,경기도 성남시 분당구 이매로 15 (이매동),정,127.12239580135508,37.39501500332944
야탑터미널,경기도 성남시 분당구 성남대로925번길 16 (야탑동),정,127.12728062722898,37.41308957547776
평내DT,경기도 남양주시 경춘로 1269,정,127.23471740917694,37.64771580134318
정자동,경기도 성남시 분당구 정자로 82 (정자동),정,127.11406314665518,37.36318201547362
분당서울대병원4,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",정,127.12320999926908,37.35195863814387
정자,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",정,127.10630510210491,37.36488439656448
판교브릿지타워,경기도 성남시 분당구 판교로 227번길 6 (삼평동),정,127.09924110419193,37.403034956616224
정자상떼뷰,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)",정,127.10562630564122,37.37029402818214
서현역,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",정,127.12403743759042,37.38585772408461
판교알파돔시티,"경기도 성남시 분당구 판교역로 145 타워2동 1층, 138~142호 (백현동530, 알파리움)",정,127.10915876574937,37.39417877979253
분당구청,경기도 성남시 분당구 분당로 43 (서현동),정,127.12026942108528,37.384073573625486
정자역,"경기도 성남시 분당구 성남대로343번길 12-2 (정자동), 1~2층",정,127.10673722271324,37.366801269847244
판교유스페이스,경기도 성남시 분당구 대왕판교로 660 (삼평동),정,127.10734531430029,37.40103945976759
미금역,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,정,127.1066734002147,37.350358936967325
오리역삼거리,경기도 성남시 분당구 성남대로 45 (구미동),정,127.10839797728148,37.34005371870718
판교H스퀘어,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",정,127.10865361875062,37.401269141246196
서현미래에셋,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",정,127.12329067515707,37.387996122244864
미금역2001아울렛,경기도 성남시 분당구 미금일로154번길 20 (구미동),정,127.10746701379138,37.34908431188137
수내역,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",정,127.11381632323474,37.37776014666101
수내,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",정,127.11423645086848,37.37953363048099
서현N타운,경기도 성남시 분당구 황새울로335번길 5 (서현동),정,127.12169679945801,37.38604856290724
분당서울대병원1,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",정,127.12320999926908,37.35195863814387
오리역,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",정,127.10934852421164,37.338662417651754
남한산성입구역,경기도 성남시 중원구 산성대로426번길 2 (금광동),정,127.15944478281524,37.4496696708908
판교역로,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),정,127.11141132814355,37.39738248693796
정자아데나,경기도 성남시 분당구 성남대로 275 (정자동),정,127.10761444729577,37.36088931550711
야탑역사거리,경기도 성남시 분당구 야탑로 102 (야탑동),정,127.13013761185739,37.40958949394984
수원금곡,경기도 수원시 권선구 금곡로 219 (금곡동),정,126.95407954687708,37.27500224620335
수내역1번출구,경기도 성남시 분당구 황새울로258번길 41 (수내동)  1~2층,정,127.11581582458099,37.37845801731502
분당정자,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",정,127.10717153898686,37.37163681958743
분당서현역AK R,경기도 성남시 분당구 황새울로360번길 42 (서현동),정,127.12339210174974,37.38501828955816
네이버1784,경기도 성남시 분당구 정자일로 95 (정자동) 네이버1784 2층,정,127.10520622656522,37.35885950146786
판교HIPEX,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",정,127.11045565670169,37.4012850069953
수원롯데백화점2F,경기도 수원시 권선구 세화로 134 (서둔동),정,126.99729385378552,37.2641777287672
야탑글라스,경기도 성남시 분당구 성남대로916번길 11 (야탑동),정,127.12984097101236,37.410856800813086
수원세류역DT,경기도 수원시 권선구 경수대로 185 (세류동),정,127.01718023595969,37.24368163640331
HD현대R&D센터,경기도 성남시 분당구 분당수서로 477 (정자동),정,127.10611045635237,37.37692889942503
수원천천,경기도 수원시 장안구 덕영대로535번길 46 (천천동),정,126.98269843411074,37.29730675024251
수원권선DT,경기도 수원시 권선구 매송고색로 543 (오목천동),정,126.96409699597251,37.24637742452277
판교역힐스테이트,경기도 성남시 분당구 판교역로 136 (백현동)  판교힐테이트 1092~1095호,정,127.11045326230267,37.39249206727506
수원세류DT,경기도 수원시 권선구 권선로544번길 1 (세류동),정,127.01124976593317,37.262789427413225
성남모란DT,경기도 성남시 중원구 둔촌대로 131 (성남동),정,127.1334393794425,37.429212776346574
단대오거리역,경기도 성남시 중원구 산성대로 340-1 (중앙동),정,127.15458896849633,37.44336401270866
분당이마트,경기도 성남시 분당구 불정로 134 (정자동),정,127.11975766794612,37.35879720461489
